type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
resolution,active,,2020-21,"A Resolution Approving and Adopting the Municipal Disaster Risk Reduction and Management Council Resolution No. 20-04 Dated January 14, 2019, Entitled ?resolution Authorizing the Honorable Mayor Caesar P. Perez Through the Municipal Social Welfare and Development Office to Accept Donations in Cash and in Kind for the Damayan sa Kapwa Relief Operations for the Victims of the Taal Volcano Eruption.? (AUTHOR: HON. JANOS S. LAPIZ, 01/17/2020)",2020-01-17,sb_10,"Hon. Janos S. Lapiz, 01/17/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-21 .pdf,Resolution No. 2020-21 .pdf,resolution_sb_10_2020-21,sb_10_2020-01-17,,lapiz-janos-s
resolution,active,,2020-02,"A Resolution Authorizing the Los Baños Municipal Health Office to Operate and Manage Health Care Facilities That Shall Provide Primary Health Care Services to the Constituents of the Municipality of Los Baños. (AUTHOR: HON. MARK LESTER B. DIZON, 01/10/2020)",2020-01-10,sb_10,"Hon. Mark Lester B. Dizon, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-02.pdf,Resolution No. 2020-02.pdf,resolution_sb_10_2020-02,sb_10_2020-01-10,,dizon-mark-lester-b
resolution,active,,2020-03,"Resolution Approving and Adopting Barangay Bambang Resolution No. 026-2019, a Resolution Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder. (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-03.pdf,Resolution No. 2020-03.pdf,resolution_sb_10_2020-03,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-04,"Resolution Approving and Adopting Barangay Batong Malake Resolution No. 66-s-2019, Resolution Adopting Ra 11032 and DILG Mc No. 2019-177 ?resolution Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder. (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-04.pdf,Resolution No. 2020-04.pdf,resolution_sb_10_2020-04,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-05,"Resolution Approving and Adopting Barangay Baybayin Ordinance No. 12-04, Series of 2019, ?an Ordinance Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder.? (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-05.pdf,Resolution No. 2020-05.pdf,resolution_sb_10_2020-05,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-06,"Resolution Approving and Adopting Barangay San Antonio Ordinance No. 8, Series of 2019 ?an Ordinance Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder.? (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-06.pdf,Resolution No. 2020-06.pdf,resolution_sb_10_2020-06,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-08,"Resolution Approving and Adopting Barangay Timugan Ordinance No. 12-16, Series of 2019, an Ordinance Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder. (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-08.pdf,Resolution No. 2020-08.pdf,resolution_sb_10_2020-08,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-10,"Resolution Approving and Adopting Barangay Tuntungin-putho Ordinance No. 2019-13, Ordinance Authorizing the City / Municipality of Los Baños to Issue Barangay Clearance and Collect Corresponding Barangay Clearance Fee in the Application for Any Business Related Transactions Subject to the Remittance of the Aforesaid Fees to the Barangay and the Conditions Hereunder. (AUTHOR: HON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,"Hon. Geronimo A. Ciceron, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-10.pdf,Resolution No. 2020-10.pdf,resolution_sb_10_2020-10,sb_10_2020-01-10,,ciceron-jerico
resolution,active,,2020-13,"Resolution Commending and Congratulating Ms. Ella Mae C. Elasigue of Barangay Lalakay, Purok 2, Los Baños, Laguna for Being Crowned As Teen Princess Laguna That Was Held Last May 19, 2019 and As a Teen Princess Philippines Top Model Award Held Last December 15, 2019 at Insular Life Building, Filinvest, Alabang. (AUTHOR: HON. CRIS DAYRIL B. BAGNES, 01/10/2020)",2020-01-10,sb_10,"Hon. Cris Dayril B. Bagnes, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-13 .pdf,Resolution No. 2020-13 .pdf,resolution_sb_10_2020-13,sb_10_2020-01-10,,bagnes-cris-dayril-b
resolution,active,,2020-14,"A Resolution Commending and Congratulating Dr. Emil Q. Javier for Being Conferred with the Rank and Order of National Scientist by President Rodrigo Roa Duterte in a Ceremony Held on January 7, 2020 at Malaca?ang Palace. (AUTHOR: HON. JOSEPHINE S. EVANGELISTA, 01/10/2020)",2020-01-10,sb_10,"Hon. Josephine S. Evangelista, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-14 .pdf,Resolution No. 2020-14 .pdf,resolution_sb_10_2020-14,sb_10_2020-01-10,,
resolution,active,,KAPASIYAHAN BLG. 2020-09,"Kapasiyahang Pinagtitibay Ang Ordinansa ng Barangay Timugan Blg. 001-2019, Kautusang Pambarangay Na Pagbabawal Ang Pagtitinda sa Nasasakupan ng Barangay Timugan ng mga Laruang May Balang Ginagamitan ng Pellet (GAYA NG BARIL, SUMPAK AT IBA PA) Gayundin Ang Laruang Matutulis (LARUANG BALISONG ATBP). (AUTHOR: HON. JANOS S. LAPIZ, 01/10/2020)",2020-01-10,sb_10,"Hon. Janos S. Lapiz, 01/10/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-09.pdf,Resolution No. 2020-09.pdf,resolution_sb_10_kapasiyahan-blg-2020-09,sb_10_2020-01-10,,
resolution,active,,KAPASIYAHANG BLG. 2020-07,"Kapasiyahang Pinagtitibay Ang Kautusan ng Barangay San Antonio Blg. 01-2020, Panloob Na Alituntunin ng Barangay San Antonio, Los Baños, Laguna. (MAY AKDA: KON. GERONIMO A. CICERON, 01/10/2020)",2020-01-10,sb_10,,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-07.pdf,Resolution No. 2020-07.pdf,resolution_sb_10_kapasiyahang-blg-2020-07,sb_10_2020-01-10,,
resolution,active,,2020-01,"A Resolution Approving and Adopting the Los Baños Gender and Development Focal Point System (GAD COUNCIL) Resolution No. 19-06 Dated October 5, 2019 Entitled ?resolution Realigning the Amount of Ten Thousand Pesos (P10,000.00) From the Appropriation for Barangay Employment in the 5% Gender and Development Fund for Cy 2019 and Thereafter Allocating and Approving the Same for the Enhancement of the Breastfeeding Center. (AUTHOR: HON. GERONIMO A. CICERON, 01/03/2020)",2020-01-03,sb_10,"Hon. Geronimo A. Ciceron, 01/03/2020",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-01.pdf,Resolution No. 2020-01.pdf,resolution_sb_10_2020-01,sb_10_2020-01-03,,ciceron-jerico
resolution,active,,2020-26,"Resolution Commending and Recognizing Mr. Erwin Q. Bosito of Brgy. San Antonio, Los Baños, Laguna, Member of the Philippines Baseball Team, for Being a Gold Medalist in the 2019 Southeast Asian Games Which Was Held in the Philippines From November 30 to December 10, 2019. (AUTHOR (S) :) Councilor(s) Josephine S. Evangelista, Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Marlo Pj A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. Bagnes, Arlene P. Delos Santos, Jozyl",2019-12-10,sb_10,Mark Lester B,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2020-26 .pdf,Resolution No. 2020-26 .pdf,resolution_sb_10_2020-26,sb_10_2019-12-10,,dizon-mark-lester-b
resolution,active,,2019-74,"Resolution authorizing the Honorable Mayor Caesar P. Perez for the payment of the expenses incurred by Los Baños Municipal Health Office in connection with the implementation of Two (2) Health Programs conducted last year (2018) : HIV / AIDS / STI Awareness Program? (Silver Pulp Trading) with POW No. 18-01-380 amounting to Nine Thousand Eight Hundred Fifty Pesos (PhP 9,850.00) and ?HIV awareness lecture for MAPEH Teachers? (Saint Anthony Printhaus) with POW No. 18-01-264 amounting to Seven Thou",2019-11-08,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-74.pdf,Resolution No. 2019-74.pdf,resolution_sb_10_2019-74,sb_10_2019-11-08,,ciceron-jerico
resolution,active,,2019-75,"Resolution approving and adopting the joint Municipal Development Council (MDC) and Municipal Peace and Order Council (MDC) and Municipal Peace and Order Council (MPOC) Resolution No. 01, dated October 21, 2019, entitled ? A Resolution creating the Municipal Task Force to end Local Comunist Armed Conflict ) ELCAC)?.",2019-11-08,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-75.pdf,Resolution No. 2019-75.pdf,resolution_sb_10_2019-75,sb_10_2019-11-08,,ciceron-jerico
resolution,active,,2019-76,"Resolution approving and adopting the joint Municipal Development Councile (MDC) and Municipal Peace and Order Council (MPOC) Resolution No. 2 dated October 21, 2019, entitled ? Resolution Recommending and approving a request for an additional One Million Pesos ( P 1,000,000.00) fund for the program to end Local Communist Armed Conflict.?",2019-11-08,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-76.pdf,Resolution No. 2019-76.pdf,resolution_sb_10_2019-76,sb_10_2019-11-08,,ciceron-jerico
resolution,active,,2019-77,"Resolution approving and adopting the Municipal Development Council (MDC) Resolution No. 16 dated October 21, 2019, entitled ?Resolution changing a project Title and realigning an item under the 20% Municipal Development Fund CY 2019 current appropriations amounting to P 2,000,000.00 for various purposes and further approving the same.",2019-11-08,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-77.pdf,Resolution No. 2019-77.pdf,resolution_sb_10_2019-77,sb_10_2019-11-08,,ciceron-jerico
resolution,active,,2019-78,"Resolution approving and adopting the Municipal Development Council (MDC) Resolution No. 17 dated October 21, 2019, entitled ? Resolution realigning an item under the 20% Municipal Development Fund CY 2019 continuing appropriations amounting to Php 1,096,000.00 for various purposes and further approving the same. ( Author: Hon. Geronimo A. Ciceron, 11/08/19)",2019-11-08,sb_10,Geronimo A. Ciceron d,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-78.pdf,Resolution No. 2019-78.pdf,resolution_sb_10_2019-78,sb_10_2019-11-08,,ciceron-jerico
resolution,active,,2019-80,"Resolution approving and adopting the Municipal Disaster Risk Reduction and Management Council (MDRRMC) Resolution No. 19-08, dated October 22,2019, entitled ? Resolution realigning an item under 5% Municipal Disaster Risk Reduction and Management Fund CY 2019 current appropriations amounting to Four Million Pesos (P4,000,000,00).",2019-11-08,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-80.pdf,Resolution No. 2019-80.pdf,resolution_sb_10_2019-80,sb_10_2019-11-08,,lapiz-janos-s
resolution,active,,2019-81,"Resolution approving and adopting the Municipal Disaster Risk Reduction and Management Council (MDRRMC) Resolution NO. 19-09, ?Resolution approving the adjusted 5% Municipal Disaster Risk Reduction and Management Fund of the Municipality of Los Baños amounting to Seventeen Million One Hundred Eighty-Six Thousand Three Hundred Sixty-Five Pesos and 50/100 (P 17,186,365.50) for CY 2020.?",2019-11-08,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-81.pdf,Resolution No. 2019-81.pdf,resolution_sb_10_2019-81,sb_10_2019-11-08,,lapiz-janos-s
resolution,active,,2019-84,"Resolution approving the renewal of accreditation of Kabayan Action Group (Anti-Crime Organization) with Office address at Barangay Bayog, Los Baños, Laguna.",2019-11-08,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-84.pdf,Resolution No. 2019-84.pdf,resolution_sb_10_2019-84,sb_10_2019-11-08,,lapiz-janos-s
resolution,active,,2019-72,"Resolution commending and recognizing Mr. Erwin Bosito of Brgy. San Antonio, Los Baños, Laguna, member of the Philippines Men?s Baseball Team, for being awarded with the ?Most Stolen Bases? in the 2019 Baseball Federation of Asia (BFA) Asian Baseball Championship held on October 14 to 20, 2019 in Taichung, Taiwan.",2019-10-25,sb_10,Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-72 (2).pdf,Resolution No. 2019-72 (2).pdf,resolution_sb_10_2019-72,sb_10_2019-10-25,,dizon-mark-lester-b
resolution,active,,2019-73,"A resolution congratulating and commending Ms. Leren Mae Magnaye Bautista of Brgy. Anos, Los Baños, Laguna for being crowned as Miss Globe 2019 2nd Runner-up held on October 22, 2019 in Montenegro.",2019-10-25,sb_10,Josephine S. Evangelista,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-73.pdf,Resolution No. 2019-73.pdf,resolution_sb_10_2019-73,sb_10_2019-10-25,,
resolution,active,,2019-69,"Resolution approving the accreditation of UMMAH Muslim brotherhood Association, Inc. with Office Address at IMSA, Banahaw St., Los Baños Subd., Barangay Batong Malake, Los Baños, Laguna",2019-10-18,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-69 (2).pdf,Resolution No. 2019-69 (2).pdf,resolution_sb_10_2019-69,sb_10_2019-10-18,,lapiz-janos-s
resolution,active,,2019-70,"A resolution authorizing the Municipal Mayor Hon. Caesar P. Perez, to enter into and sign the Memorandum of Agreement (MOA) with the Government Service Insurance System (GSIS) for the availment of the GSIS Financial Assistance Loan II (GFAL II), for and in behalf of the Municipal Government of Los Baños, Province of Laguna, subject to existing rules and regulations.",2019-10-18,sb_10,Miko C. Pelegrina,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-70 (2).pdf,Resolution No. 2019-70 (2).pdf,resolution_sb_10_2019-70,sb_10_2019-10-18,,pelegrina-miko-c
resolution,active,,2019-71,"Resolution extending deepest sympathy and condolences to the family, relatives and friends of former Vice Mayor, the Honorable Procopio ?Copie? Alvarez, Alipon who passed away last October 15,2019 and recognizing all of his contributions for the betterment of the General Welfare of the people in the Municipality of Los Baños. (Authors: Councilor(s) Josephine S. Evangelista, Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayrill B. Bagne",2019-10-18,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-71 (2).pdf,Resolution No. 2019-71 (2).pdf,resolution_sb_10_2019-71,sb_10_2019-10-18,,lapiz-janos-s
resolution,active,,2019-65,A resolution adopting the New Internal Rules of Procedures of the Sangguniang Bayan of Los Baños,2019-10-11,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-65 (2).pdf,Resolution No. 2019-65 (2).pdf,resolution_sb_10_2019-65,sb_10_2019-10-11,,lapiz-janos-s
resolution,active,,2019-66,"A resolution approving the accreditation of Jardin Leonila Homeowners Association (JLHA), Inc. with Office Address at Jardin Leonila Subd., Barangay Maahas, Los Baños, Laguna.",2019-10-11,sb_10,Janos S. Lapiz,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-66 (2).pdf,Resolution No. 2019-66 (2).pdf,resolution_sb_10_2019-66,sb_10_2019-10-11,,lapiz-janos-s
resolution,active,,2019-67,"Resolution approving and adopting the Office of the Senior Citizens Affairs (OSCA) Resolution No. 2019-07-01 dated July 4, 2019, entitled ? Resolution approving the 2020 Annual Investment Program (AIP) of Office of the Senior Citizens Affairs Plan for 2020 Annual Investment Program (AIP) of Office of the Senior Citizens Affairs Plan for 2020.",2019-10-11,sb_10,Miko C. Pelegrina,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-67 (2).pdf,Resolution No. 2019-67 (2).pdf,resolution_sb_10_2019-67,sb_10_2019-10-11,,
resolution,active,,2019-68,"Resolution realigning the amount of One Hundred Eighteen Thousand Pesos (Php 118,000.00) from the appropriation for Capital Outlay in particular the acquisition of new engine for the Sangguniang Bayan Commuter Van under the continuing appropriation to fabrication of cabinets (Capital Outlay) for Sangguniang Bayan Members.",2019-10-11,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-68 (2).pdf,Resolution No. 2019-68 (2).pdf,resolution_sb_10_2019-68,sb_10_2019-10-11,,ciceron-jerico
resolution,active,,2025-01,"Resolution adopting Resolution No. 2019-65, dated October 11, 2019 entitled ""A Resolution Adopting the New Internal Rules of Procedures of the Sangguniang Bayan of Los Baños,"" and Resolution No. 2022-158, dated October 11, 2022 entitled ""Resolution Approving the Amendments to the Internal Rules of Procedures of the Sangguniang Bayan of Los Baños""; Subject to Amendment Updated of the New Sangguniang Bayan Members to Come Out within ninety (90) days as Prescribed by the Local Government Code of 19",2019-10-11,sb_10,,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2025 - 01_1754284074.pdf,Resolution No. 2025 - 01_1754284074.pdf,resolution_sb_10_2025-01,sb_10_2019-10-11,,
resolution,active,,2019-64,"Resolution authorizing the Local Chief Executive to enter into agreement with the Philippine Red Cross for the establishment of a credit limit of P50,000.00 per month of services and further ratifying the same.",2019-10-10,sb_10,Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-64 (2).pdf,Resolution No. 2019-64 (2).pdf,resolution_sb_10_2019-64,sb_10_2019-10-10,,dizon-mark-lester-b
resolution,active,,2019-63,"Resolution suspending the implementation of the Number Coding Scheme as provided in the Municipal Ordinance No. 2011-1082 in the areas of Barangay Bayog and Barangay Mayondon on October 3-4, 2019 in celebration of the Barangay Fiesta in Barangay Bayog, Los Baños, Laguna. (Author : Hon. Marlo PJ A. Alipon, REE, RMP, MPA, 09/27/19)",2019-09-27,sb_10,"Hon. Marlo PJ A. Alipon, 09/27/19",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2019-62 (2).pdf,Resolution No. 2019-62 (2).pdf,resolution_sb_10_2019-63,sb_10_2019-09-27,,
